ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_U9TJCPH,2010-08-26,2011-08-25,Male,34,2010-08-26,1,,,,,,CarSafe,0
ID_U9YFXJP,2010-05-17,2011-05-16,NOT STATED,41,2010-05-17,2,JEEP,,TOYOTA,,,Car Plus,0
ID_UA20REF,2010-03-28,2011-03-26,Male,28,2010-03-28,1,Saloon,,Honda,,,CarSafe,0
ID_UA3D14C,2010-11-13,2011-11-12,Male,32,2010-11-13,1,,,,,,CarSafe,0
ID_UA7MF3A,2010-08-22,2011-08-21,Male,39,2010-08-22,2,Saloon,,Audi,,,Car Classic,0
ID_UACHV9J,2010-06-27,2011-06-26,Male,63,2010-06-27,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_UAGR2PM,2010-04-26,2011-04-06,Female,71,2010-04-26,1,Saloon,Red,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,0
ID_UAGWLDV,2010-01-14,2011-01-13,Female,45,2010-01-14,1,Saloon,,Kia,,,CarSafe,0
ID_UAH04FU,2010-08-30,2011-02-28,Male,47,2010-08-30,3,Saloon,As Attached,Hyundai,Eti-Osa,Eti-Osa,Customized Motor,0
ID_UAR1AIE,2010-09-18,2011-09-17,Male,44,2010-09-18,1,,,,Oturkpo,Benue,Car Classic,0
ID_UB2WOPU,2010-12-09,2011-12-08,Male,40,2010-12-09,1,,,,,,Car Classic,0
ID_UBHJKB9,2010-07-22,2011-07-21,Male,34,2010-07-22,1,Saloon,Grey,BMW,Victoria Island,Lagos,Car Classic,0
ID_UBJCB7F,2010-12-12,2011-03-10,Male,36,2010-12-12,1,,,,,,CarFlex,0
ID_UBKLZ9B,2010-05-20,2011-05-19,Female,32,2010-05-20,1,JEEP,,Lexus,,,Car Classic,0
ID_UBPW2WH,2010-09-19,2011-09-18,Male,46,2010-09-19,3,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_UBRFUKN,2010-04-17,2011-04-16,Male,38,2010-04-17,1,JEEP,Black,TOYOTA,,,Car Classic,1
ID_UBTRNS6,2010-04-16,2011-04-15,Male,36,2010-04-16,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_UBTZ6Y3,2010-10-29,2011-10-28,Female,30,2010-10-29,1,,,,,,CarSafe,0
ID_UC1EYLV,2010-05-20,2011-05-19,Female,34,2010-05-20,1,Saloon,,Honda,,,Car Classic,0
ID_UC78MRX,2010-01-01,2010-12-31,Male,20,2010-01-01,1,,Grey,TOYOTA,IbadanCentral,Benue,Customized Motor,0
ID_UCWB47I,2010-05-07,2011-05-06,Female,39,2010-05-07,1,Saloon,,Honda,,,CarSafe,0
ID_UD17A0L,2010-07-11,2011-07-09,Male,51,2010-07-11,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UD2ZEPF,2010-12-17,2011-12-16,Male,41,2010-12-17,1,,,,,,CarSafe,0
ID_UD6EYZ9,2010-03-20,2011-02-25,Male,39,2010-03-20,1,,,Scania,Surulere,Lagos,CVTP,0
ID_UD8RKCN,2010-06-01,2011-05-31,Joint Gender,40,2010-06-01,1,,As Attached,TOYOTA,Warri,Delta,Car Classic,0
ID_UDIKBTM,2010-10-11,2011-10-01,Male,36,2010-10-11,1,,,,Yaba,Benue,Car Classic,0
ID_UDMHFV1,2010-11-22,2011-11-21,Entity,60,2010-11-22,2,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UDPTVIZ,2010-11-01,2011-02-02,Male,44,2010-11-01,3,Saloon,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_UDQKP5M,2010-10-30,2011-04-20,Male,39,2010-10-30,2,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_UDSNQWG,2010-01-22,2011-01-21,Male,41,2010-01-22,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
ID_UDU0MFT,2010-03-28,2011-03-27,Male,56,2010-03-28,1,Saloon,,Honda,,,CarSafe,0
ID_UDUJ8NU,2010-12-09,2011-12-08,Male,28,2010-12-09,1,,,,,,Car Plus,0
ID_UDV43LC,2010-02-22,2011-02-21,Male,45,2010-02-22,1,JEEP,,Lexus,,,Car Plus,1
ID_UDZ92O6,2010-09-16,2011-04-13,Male,37,2010-09-16,1,,,,,,Car Classic,0
ID_UE3C7O5,2010-08-20,2011-08-19,NOT STATED,34,2010-08-20,1,Saloon,,Lexus,,,CarSafe,0
ID_UE8SKQ3,2010-12-23,2011-03-21,Male,46,2010-12-23,1,,,,,,Car Classic,0
ID_UEBPF3A,2010-11-05,2011-11-04,Male,39,2010-11-05,1,,,,,,Car Classic,0
ID_UEEI6FI,2010-01-04,2011-01-03,Female,45,2010-01-04,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UEJMIGH,2010-09-20,2011-09-19,Male,36,2010-09-20,1,Saloon,White,TOYOTA,,,Car Classic,0
ID_UEJQNZN,2010-04-25,2011-04-24,Female,47,2010-04-25,1,,,Kia,Ikeja,Lagos,Car Classic,0
ID_UEY4AW9,2010-06-19,2011-06-18,Female,36,2010-06-19,1,JEEP,White,Range Rover,,,Car Classic,1
ID_UEY8MFB,2010-01-18,2011-01-17,Male,32,2010-01-18,1,Saloon,,Honda,,,CarSafe,0
ID_UF1CB1S,2010-11-13,2011-11-12,Male,57,2010-11-13,3,,,,Lagos Island,Lagos,Car Classic,0
ID_UFDDKM5,2010-11-13,2011-11-12,Female,42,2010-11-13,1,,,,,,CarSafe,0
ID_UFDP7NA,2010-06-13,2011-06-12,Male,55,2010-06-13,1,,,Mack,Egbeda,Benue,CVTP,0
ID_UFIRTLO,2010-06-14,2011-06-12,Female,44,2010-06-14,1,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_UFQI7D1,2010-01-31,2011-01-30,Female,27,2010-01-31,1,Saloon,,Honda,,,Car Classic,0
ID_UFSMPO6,2010-12-12,2011-12-11,Male,41,2010-12-12,1,,,,,,CarSafe,0
ID_UFUV5IQ,2010-07-11,2011-07-10,Male,41,2010-07-11,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UFXHB7T,2010-01-16,2011-01-15,Female,29,2010-01-16,1,Saloon,White,Honda,,,Car Classic,0
ID_UFZHQYN,2010-04-18,2011-04-17,Male,37,2010-04-18,1,Saloon,Black,TOYOTA,Warri South,Warri-South,Car Classic,0
ID_UG7NZWI,2010-06-12,2011-06-11,Female,37,2010-06-12,1,Saloon,,Nissan,,,CarSafe,0
ID_UGESELA,2010-10-10,2011-10-09,Male,46,2010-10-10,1,,,,,,Car Classic,0
ID_UGH5X5W,2010-05-17,2011-05-16,Female,37,2010-05-17,1,Sedan,Black,TOYOTA,,,Car Classic,1
ID_UGZHEWS,2010-10-16,2011-01-14,Female,37,2010-10-16,2,,,,,,Car Plus,0
ID_UH3NBRP,2010-10-07,2011-10-06,Male,33,2010-10-07,2,,,,,,CarSafe,0
ID_UH5L5H7,2010-11-08,2011-02-06,Male,38,2010-11-08,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_UHCZ8XT,2010-01-21,2011-01-20,Female,31,2010-01-21,1,,Blue,TOYOTA,Victoria Island,Lagos,Car Plus,0
ID_UHDN3YC,2010-08-26,2011-08-25,Female,34,2010-08-26,1,,,,,,CarSafe,0
ID_UHFEBIK,2010-04-16,2011-04-15,Male,78,2010-04-16,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UHFL7A8,2010-04-09,2011-04-08,Female,32,2010-04-09,1,JEEP,,TOYOTA,Abeokuta South,Ogun,Car Classic,0
ID_UHMIP4G,2010-08-09,2011-08-08,Female,41,2010-08-09,1,,,,,,CarSafe,0
ID_UHN3QIU,2010-05-13,2011-05-12,Female,53,2010-05-13,1,Mini Bus,As Attached,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UHNDF2L,2010-05-08,2011-05-07,Male,38,2010-05-08,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_UHS3LMJ,2010-02-05,2011-02-04,Male,73,2010-02-05,1,JEEP,,TOYOTA,Warri,Delta,Car Classic,0
ID_UHUOV7C,2010-05-18,2011-04-26,Female,43,2010-05-18,2,JEEP,As Attached,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_UI0GD7D,2010-01-28,2011-01-27,Male,33,2010-01-28,1,Saloon,,TOYOTA,Oredo,Benue,Car Classic,0
ID_UI28TMD,2010-05-14,2011-01-12,Male,40,2010-05-14,1,Saloon,Black,Lexus,,,Car Classic,0
ID_UI65EV3,2010-11-18,2011-11-17,Male,52,2010-11-18,1,,,,,,CarSafe,0
ID_UI9YEMS,2010-06-06,2011-06-05,Male,42,2010-06-06,1,Saloon,Red,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UIE1GXK,2010-03-27,2011-03-26,Male,39,2010-03-27,1,Saloon,,Nissan,,,CarSafe,0
ID_UIFW4KY,2010-10-31,2011-10-30,Female,63,2010-10-31,1,Saloon,White,Kia,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_UIHA9SL,2010-02-08,2011-02-07,Male,40,2010-02-08,2,JEEP,,TOYOTA,,,CarSafe,0
ID_UIM0DQ2,2010-12-18,2011-11-05,Female,35,2010-12-18,1,,,,Victoria Island,Lagos,Car Classic,0
ID_UIME8B6,2010-03-20,2011-03-19,Male,43,2010-03-20,1,Saloon,,Honda,,,CarSafe,0
ID_UIWW46Z,2010-07-18,2011-07-17,Male,44,2010-07-18,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UJ061BG,2010-11-27,2011-11-26,Female,47,2010-11-27,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UJ7BQ1X,2010-10-11,2011-10-10,Male,45,2010-10-11,1,,,,Calabar Municipality,Calabar-Municipality,Car Classic,0
ID_UJDI1IR,2010-07-22,2011-07-21,Female,45,2010-07-22,2,JEEP,Black,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_UJFZ60M,2010-02-04,2011-02-03,Female,25,2010-02-04,1,Saloon,Grey,TOYOTA,Ajah,Lagos,Car Classic,0
ID_UJGBY3E,2010-01-17,2011-01-16,Female,34,2010-01-17,1,,Black,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,1
ID_UJH2I2A,2010-03-15,2011-03-14,Male,44,2010-03-15,1,Saloon,,Mercedes,,,CarSafe,0
ID_UJR28IG,2010-10-17,2011-04-16,Female,50,2010-10-17,1,JEEP,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_UJS6ZCO,2010-06-19,2011-06-18,Male,38,2010-06-19,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_UK1OVUS,2010-11-16,2011-11-15,Male,62,2010-11-16,1,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_UK50D3E,2010-07-09,2011-07-07,Male,55,2010-07-09,1,Saloon,,TOYOTA,,,Car Classic,0
ID_UKAV9LU,2010-10-21,2011-01-31,Male,55,2010-10-21,3,JEEP,Black,Lexus,Victoria Island,Lagos,Car Classic,0
ID_UKBGFX9,2010-07-24,2011-07-23,Male,39,2010-07-24,1,,,TOYOTA,Surulere,Lagos,Car Classic,0
ID_UKDOQPV,2010-08-27,2011-08-26,Female,42,2010-08-27,1,,,,,,Car Classic,0
ID_UKFC9NH,2010-03-04,2011-03-03,Male,45,2010-03-04,1,JEEP,Gold,Land Rover,Lagos Island,Lagos,Car Classic,0
ID_UKGL4S6,2010-08-27,2011-08-26,NOT STATED,63,2010-08-27,1,,,,,,CarSafe,0
ID_UKM15TY,2010-03-07,2010-12-31,Entity,20,2010-03-07,3,,,,Lagos,Lagos,Muuve,1
ID_UKNNVTR,2010-01-12,2011-01-11,Female,60,2010-01-12,2,,,Hyundai,Lagos Mainland,Lagos,Car Classic,1
ID_UKVOSHA,2010-12-02,2011-11-28,Joint Gender,37,2010-12-02,2,,Blue,Hyundai,Ikeja,Lagos,Car Classic,0
ID_UKYFYGJ,2010-05-16,2011-05-15,Male,56,2010-05-16,1,Saloon,,Mercedes,,,CarSafe,0
ID_UL0Q3BM,2010-03-27,2011-03-26,Male,43,2010-03-27,2,JEEP,Black,TOYOTA,,,Car Classic,0
ID_UL0R3Z8,2010-02-08,2011-02-07,Male,38,2010-02-08,1,Saloon,Ash,Ford,,,Car Classic,1
ID_UL30RC3,2010-05-22,2011-05-21,Male,38,2010-05-22,4,Saloon,,TOYOTA,Victoria Island,Lagos,CarSafe,0
ID_UL3RRCH,2010-01-17,2011-01-16,Male,52,2010-01-17,1,Saloon,,Kia,,,CarSafe,0
ID_UL4XDG0,2010-05-07,2011-05-06,Male,52,2010-05-07,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UL5CO5V,2010-11-15,2011-11-14,Male,35,2010-11-15,1,Saloon,White,Honda,OGBA,Benue,Car Classic,1
ID_UL8LX6L,2010-09-30,2011-09-29,Female,69,2010-09-30,3,JEEP,,Nissan,Ikeja,Lagos,CarSafe,0
ID_ULBY4HR,2010-05-28,2011-05-07,Male,30,2010-05-28,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,0
ID_ULFC8N6,2010-07-11,2011-01-16,Female,33,2010-07-11,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_ULJI9D8,2010-08-07,2011-06-17,Male,20,2010-08-07,1,,,Man,Lagos Island,Lagos,CVTP,0
ID_ULPVESJ,2010-01-23,2011-01-22,Male,60,2010-01-23,1,Saloon,,Lexus,,,CarSafe,0
ID_ULWS8VL,2003-04-13,2011-04-12,Male,41,2003-04-13,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Vintage,0
ID_ULX3RFR,2010-01-19,2011-01-18,Female,12,2010-01-19,2,Saloon,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_UM33TWG,2010-06-25,2011-06-24,,44,2010-06-25,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_UM52ORY,2010-08-20,2011-08-20,Male,35,2010-08-20,1,Saloon,,TOYOTA,,,CarFlex,0
ID_UM9LWDC,2010-07-22,2011-01-21,Female,45,2010-07-22,2,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_UMKMNZ0,2010-03-13,2011-03-12,Female,64,2010-03-13,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UN9TRRB,2010-05-20,2011-05-19,Female,38,2010-05-20,2,Saloon,Black,Honda,Akure South,Ondo,Car Classic,0
ID_UNC2WTN,2010-09-19,2011-09-18,Female,0,2010-09-19,1,,,,,,CarSafe,0
ID_UNDL9P7,2010-01-09,2011-01-08,Female,54,2010-01-09,2,,,Lexus,Festac,Benue,Car Classic,0
ID_UNM76UK,2010-05-24,2011-05-24,Male,40,2010-05-24,1,JEEP,,Mazda,,,CarFlex,0
ID_UNN5XAF,2010-07-23,2011-04-07,,120,2010-07-23,1,Bus,White,Ford,Victoria Island,Lagos,CVTP,0
ID_UNWPDZ9,2010-12-12,2011-12-11,Male,36,2010-12-12,1,Saloon,,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UNY4NE2,2010-10-29,2011-10-28,Male,30,2010-10-29,1,Saloon,,TOYOTA,,,Car Classic,1
ID_UO1VXFW,2010-07-11,2011-07-10,Male,41,2010-07-11,1,Saloon,Grey,TOYOTA,OGBA,Lagos,Car Classic,0
ID_UOC2QXO,2010-02-18,2011-02-17,Male,49,2010-02-18,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UOHE4WM,2010-02-27,2011-02-26,Male,40,2010-02-27,1,Saloon,White,ACURA,Abuja,Abuja,Car Classic,0
ID_UOPNETN,2010-09-12,2011-09-11,Male,52,2010-09-12,3,Saloon,Black,Skoda,Victoria Island,Lagos,Car Classic,0
ID_UOQE1WE,2010-02-21,2011-02-20,Male,46,2010-02-21,1,Mini Bus,Ash,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UOUCWXC,2010-11-18,2011-05-18,Male,39,2010-11-18,1,Saloon,,TOYOTA,,,CarFlex,0
ID_UOWNPKQ,2010-01-25,2011-01-24,Male,20,2010-01-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UP2CFY3,2010-09-13,2011-09-12,Male,38,2010-09-13,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_UP9O1AB,2010-05-28,2011-05-27,Male,1,2010-05-28,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UPO6IRJ,2010-07-29,2011-03-25,Male,53,2010-07-29,1,JEEP,Wine,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_UPV3CCQ,2010-11-21,2011-11-20,Female,41,2010-11-21,1,,,,,,CarSafe,0
ID_UPWKTZZ,2010-03-29,2011-03-28,Male,44,2010-03-29,1,Saloon,,Nissan,,,CarSafe,0
ID_UPY89GQ,2010-03-07,2011-03-06,Male,44,2010-03-07,1,Saloon,Wine,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_UQB3W0S,2010-01-16,2011-01-15,Female,37,2010-01-16,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_UQDYIZS,2010-01-24,2011-01-23,Male,50,2010-01-24,1,Saloon,,Honda,,,CarSafe,0
ID_UQIDWXK,2010-04-23,2011-03-07,Male,51,2010-04-23,2,JEEP,Black,TOYOTA,,,Car Classic,0
ID_UQITW5N,2010-12-02,2011-12-01,Male,43,2010-12-02,1,,,,,,CarSafe,0
ID_UQLN6PA,2010-04-15,2011-04-14,Female,42,2010-04-15,1,Saloon,,Volkswagen,,,CarSafe,0
ID_UQNO3IM,2010-09-24,2011-09-23,Male,1,2010-09-24,1,,,,,,Car Classic,0
ID_UQOB2JC,2010-08-07,2011-04-14,Joint Gender,53,2010-08-07,1,Mini Bus,Ash,Pontiac,,,Car Classic,0
ID_UQU9BU7,2010-06-21,2011-06-20,Female,56,2010-06-21,1,JEEP,Grey,Mercedes,Ikoyi,Lagos,Car Classic,0
ID_UQUWYVI,2010-09-12,2011-09-11,Male,44,2010-09-12,1,Saloon,As Attached,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_UQWG1CZ,2010-03-05,2011-03-04,Female,42,2010-03-05,4,Saloon,Black,TOYOTA,,,Car Classic,0
ID_UR3VUI0,2010-02-12,2011-02-11,NOT STATED,62,2010-02-12,1,Saloon,Silver,TOYOTA,Anthony Village,Lagos,Car Classic,0
ID_URABBLH,2010-10-28,2011-10-27,Female,38,2010-10-28,2,JEEP,As Attached,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
ID_URFXOWH,2010-04-24,2011-04-23,Female,38,2010-04-24,1,JEEP,Wine,Lexus,Victoria Island,Lagos,Car Classic,0
ID_URI1945,2010-09-09,2011-09-08,NOT STATED,40,2010-09-09,1,,,,,,CarSafe,0
ID_URJOHFX,2010-11-13,2011-11-12,Male,40,2010-11-13,1,,,,,,CarSafe,0
ID_URMXK4X,2010-09-09,2011-09-08,Male,22,2010-09-09,1,,,,,,CarSafe,0
ID_US3YKOC,2010-08-07,2011-08-06,Female,71,2010-08-07,1,Saloon,Red,TOYOTA,Agege,Lagos,Car Classic,0
ID_US4GR1B,2010-07-24,2011-07-23,Female,120,2010-07-24,1,JEEP,Brown,Lexus,Ikeja,Lagos,Customized Motor,0
ID_USGB2TX,2010-03-22,2011-03-21,Male,1,2010-03-22,2,Saloon,,Nissan,,,CarSafe,0
ID_USPSWD8,2010-03-18,2011-03-17,Male,50,2010-03-18,1,Saloon,,TOYOTA,,,CarSafe,0
ID_USR016M,2010-06-06,2011-06-05,Male,39,2010-06-06,2,Saloon,Blue,Mercedes,,,Car Classic,0
ID_USRZ6JE,2010-01-01,2010-12-31,,120,2010-01-01,4,,,TOYOTA,Victoria Island,Lagos,Muuve,1
ID_USYQU82,2010-06-18,2011-06-17,Joint Gender,46,2010-06-18,1,Saloon,,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0
ID_UT478YA,2010-09-24,2011-09-23,Female,29,2010-09-24,1,,,,,,Car Classic,0
ID_UT992UJ,2010-08-31,2011-08-30,Male,46,2010-08-31,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_UTGL39C,2010-01-14,2011-01-13,Male,42,2010-01-14,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UTK6856,2010-02-01,2011-01-31,Male,37,2010-02-01,2,Saloon,,Hyundai,Surulere,Lagos,CarSafe,0
ID_UTXD5OT,2010-03-19,2011-03-18,Female,36,2010-03-19,1,JEEP,Black,TOYOTA,LGA,,Car Classic,0
ID_UTYCHYK,2010-07-16,2011-07-14,Male,39,2010-07-16,1,Saloon,Red,Lexus,,,Car Classic,0
ID_UU82DFX,2010-05-30,2011-05-28,Male,61,2010-05-30,1,Saloon,,Kia,,,CarSafe,1
ID_UUA1A9R,2010-09-12,2011-09-11,Female,27,2010-09-12,1,,,,,,Car Classic,0
ID_UUCSX5M,2010-12-17,2011-12-16,Joint Gender,43,2010-12-17,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_UUF24MZ,2010-09-13,2011-04-11,Male,31,2010-09-13,1,,,,,,Car Plus,0
ID_UUKPTN3,2010-01-25,2011-01-24,Male,37,2010-01-25,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_UULXUSM,2010-04-25,2011-04-24,Male,63,2010-04-25,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UUYXWUU,2010-01-11,2011-01-10,Male,41,2010-01-11,1,Saloon,,Honda,,,CarSafe,0
ID_UV1KD70,2010-08-06,2011-08-05,Male,32,2010-08-06,1,,,,,,CarSafe,0
ID_UV2R9AC,2010-03-12,2011-03-11,Male,41,2010-03-12,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UV8PLDP,2010-10-16,2011-10-15,Male,34,2010-10-16,3,,As Attached,TOYOTA,Ajah,Lagos,Car Classic,0
ID_UVAFD74,2010-11-25,2011-11-24,Male,43,2010-11-25,1,,,,,,CarSafe,0
ID_UVBLT4T,2010-12-18,2011-12-16,Male,64,2010-12-18,1,,,,,,CarSafe,0
ID_UVLS6CA,2010-12-17,2011-12-16,NOT STATED,30,2010-12-17,1,,,,,,Car Classic,0
ID_UVO99ER,2010-05-17,2011-05-16,Male,38,2010-05-17,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_UVQ2E7U,2010-02-18,2011-02-17,Male,41,2010-02-18,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UVQS4T9,2010-05-22,2011-05-17,Female,30,2010-05-22,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_UVT18BV,2010-05-17,2011-04-27,Entity,42,2010-05-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,0
ID_UVT2GNR,2010-01-16,2011-01-15,NOT STATED,29,2010-01-16,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UVW5S92,2010-02-09,2011-01-21,Male,68,2010-02-09,1,,,TOYOTA,Port Harcourt,Rivers,Car Classic,0
ID_UVZ4QGL,2010-12-09,2011-12-08,Male,40,2010-12-09,1,,,,,,CarSafe,0
ID_UWA0QAJ,2010-06-25,2011-06-24,Male,46,2010-06-25,1,Saloon,Wine,TOYOTA,,,Car Classic,1
ID_UWAFLQD,2010-03-11,2011-03-10,Male,33,2010-03-11,1,Saloon,,Nissan,,,CarSafe,0
ID_UWE81Z0,2010-01-11,2011-01-10,Female,50,2010-01-11,1,Saloon,,Infiniti,,,CarSafe,0
ID_UWEPC42,2010-04-03,2011-04-02,Male,57,2010-04-03,1,Saloon,,Honda,,,CarSafe,0
ID_UWMMEBP,2010-02-08,2011-02-07,Male,44,2010-02-08,1,,,Mercedes,Surulere,Lagos,Car Classic,0
ID_UWU2C06,2010-04-23,2011-04-22,Male,78,2010-04-23,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UX19XUV,2010-08-07,2011-08-06,Male,1,2010-08-07,1,,,,,,CarSafe,0
ID_UX2WH5Z,2010-03-12,2011-03-11,Joint Gender,20,2010-03-12,2,Saloon,Black,Kia,Lagos,Lagos,Customized Motor,0
ID_UX5RZJU,2010-08-29,2011-08-28,Male,40,2010-08-29,1,,,,,,CarSafe,0
ID_UX62YEJ,2010-05-13,2011-05-12,Female,53,2010-05-13,1,JEEP,,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UX7BZ3F,2010-11-15,2011-05-14,Male,36,2010-11-15,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_UXNPIAZ,2010-08-05,2011-08-04,Male,43,2010-08-05,1,,,,,,Car Classic,0
ID_UXNZH7Z,2010-12-29,2011-12-28,Male,49,2010-12-29,1,,,,,,CarSafe,0
ID_UXOBVOS,2010-05-15,2011-05-14,Male,51,2010-05-15,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_UXRU2V8,2010-09-14,2011-05-14,Female,44,2010-09-14,1,,,Range Rover,Ikoyi,Lagos,Car Classic,0
ID_UXT53V6,2010-04-08,2011-04-07,Male,33,2010-04-08,1,,Silver,TOYOTA,,,Car Classic,0
ID_UXZR6UM,2010-11-06,2011-11-05,Female,40,2010-11-06,1,,,,,,CarSafe,0
ID_UY6CPMV,2010-07-15,2011-07-14,Female,1,2010-07-15,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UYBOVZH,2010-12-10,2011-12-09,Male,40,2010-12-10,1,Saloon,,Volvo,,,CarSafe,0
ID_UYCNJ2R,2010-06-28,2011-06-27,Entity,8,2010-06-28,2,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_UYE9TVR,2010-03-14,2011-03-13,Male,46,2010-03-14,1,JEEP,Black,Mercedes,Shomolu,Benue,Car Classic,1
ID_UYEPEHG,2010-01-16,2011-01-15,Male,43,2010-01-16,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UYMOXP4,2010-03-22,2011-03-21,Male,39,2010-03-22,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_UYSKMBN,2010-06-25,2011-01-19,Male,42,2010-06-25,1,JEEP,,TOYOTA,,,Car Classic,1
ID_UYZI0UA,2010-11-06,2011-05-05,Male,50,2010-11-06,1,,,,,,Car Classic,0
ID_UZ06L0I,2010-02-11,2011-02-10,NO GENDER,25,2010-02-11,1,,Red,Iveco,Victoria Island,Lagos,CVTP,1
ID_UZ2UBFE,2010-05-14,2011-03-15,Male,70,2010-05-14,1,JEEP,,Nissan,Agege,Lagos,Car Classic,0
ID_UZ40P3W,2010-07-05,2011-07-04,Male,31,2010-07-05,1,JEEP,Blue,Lexus,,,Car Classic,0
ID_UZ8A3OZ,2010-01-07,2011-01-06,Male,34,2010-01-07,1,Saloon,Silver,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_UZ8D448,2010-01-25,2011-01-24,Male,50,2010-01-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_UZAZJSX,2010-12-11,2011-12-10,Male,42,2010-12-11,1,,,,,,CarSafe,0
ID_UZFDU2C,2010-08-30,2011-02-28,Male,38,2010-08-30,1,,,,,,Car Classic,0
ID_UZJZNN9,2010-09-14,2011-09-13,Male,47,2010-09-14,1,,,,,,CarSafe,0
ID_UZL2W2W,2010-11-14,2011-02-13,Male,35,2010-11-14,1,Saloon,As Attached,TOYOTA,Apapa,Lagos,Car Classic,0
ID_UZP8QVM,2010-01-22,2011-01-21,Female,27,2010-01-22,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_UZUPUY9,2010-08-08,2011-08-07,Male,37,2010-08-08,1,,,,Ikeja,Lagos,Car Classic,0
